"time","power","units","fan 0","fan 1","fan 2","fan 3","fan 4","temp 0","temp 1","temp 2","temp 3","temp 4","Unit 1 ethash H/s","Unit 1 sha256-ton H/s","Unit 2 ethash H/s","Unit 2 sha256-ton H/s","Unit 3 ethash H/s","Unit 3 sha256-ton H/s","Unit 4 ethash H/s","Unit 4 sha256-ton H/s","Unit 5 ethash H/s","Unit 5 sha256-ton H/s",
"21/03/2022 06:50:00",736,5,80,80,80,80,68,58,70,59,60,49,41370000,41550000,40950000,41490000,28630000,1095000000,1072800000,1169300000,1098600000,916040000,
"21/03/2022 06:55:00",734,5,80,80,80,80,68,58,70,59,60,49,41370000,41560000,40950000,41500000,28760000,1095100000,1072900000,1169400000,1098700000,920440000,
"21/03/2022 07:00:00",788,5,80,80,80,80,68,58,71,59,61,49,41370000,41570000,40980000,41500000,28620000,1095100000,1073200000,1170300000,1098700000,915940000,
"21/03/2022 07:05:00",758,5,80,80,80,80,68,59,70,59,60,49,41360000,41560000,40990000,41490000,28630000,1094900000,1073000000,1170700000,1098600000,916040000,
"21/03/2022 07:10:00",735,5,80,80,80,80,68,58,70,59,60,49,41370000,41560000,40980000,41490000,28620000,1095200000,1073100000,1170400000,1098500000,915940000,
"21/03/2022 07:15:00",781,5,80,80,80,80,68,58,71,59,61,49,41360000,41560000,40990000,41500000,28630000,1094700000,1073000000,1170700000,1098700000,916040000,
"21/03/2022 07:20:00",761,5,79,80,80,80,68,58,71,59,61,49,41360000,41550000,40960000,41490000,28620000,1094900000,1072900000,1169900000,1098500000,915940000,
"21/03/2022 07:25:00",765,5,79,80,80,80,68,58,71,59,61,49,41370000,41560000,40970000,41490000,28620000,1095400000,1073000000,1170000000,1098600000,915940000,
"21/03/2022 07:30:00",768,5,79,80,80,80,68,58,71,59,61,49,41370000,41560000,40960000,41500000,28630000,1095200000,1073000000,1169700000,1098700000,916040000,
"21/03/2022 07:35:00",735,5,79,80,80,80,68,58,70,59,60,49,41370000,41570000,40950000,41490000,28620000,1095100000,1073200000,1169300000,1098500000,915940000,
"21/03/2022 07:40:00",735,5,82,80,81,80,68,58,70,59,60,49,41370000,41560000,40970000,41500000,28620000,1095100000,1073200000,1169900000,1098600000,915940000,
"21/03/2022 07:45:00",790,5,79,80,80,80,68,58,71,59,61,49,41360000,41560000,40990000,41490000,28630000,1094700000,1073000000,1170900000,1098400000,916040000,
"21/03/2022 07:50:00",735,5,80,80,80,80,68,58,70,59,60,49,41370000,41570000,40960000,41490000,28620000,1095200000,1073300000,1169900000,1098500000,915940000,
"21/03/2022 07:55:00",737,5,80,80,80,80,68,58,70,59,60,49,41360000,41570000,40980000,41490000,28630000,1094800000,1073300000,1170100000,1098500000,916040000,
"21/03/2022 08:00:00",789,5,80,80,80,80,68,58,71,59,61,49,41350000,41550000,40960000,41490000,28630000,1094600000,1072800000,1169700000,1098600000,916040000,
"21/03/2022 08:05:00",746,5,81,80,80,80,68,58,70,59,60,49,41360000,41560000,40970000,41490000,28620000,1094700000,1073000000,1169900000,1098400000,915940000,
"21/03/2022 08:10:00",735,5,79,80,80,80,68,58,70,59,60,49,41370000,41570000,40970000,41500000,28620000,1095200000,1073200000,1170100000,1098700000,915940000,
"21/03/2022 08:15:00",761,5,80,80,80,80,68,58,70,59,60,49,41350000,41570000,40980000,41490000,28620000,1094700000,1073200000,1170500000,1098500000,915940000,
"21/03/2022 08:20:00",776,5,79,80,80,80,68,58,71,59,61,49,41360000,41550000,40970000,41490000,28630000,1094800000,1072800000,1170000000,1098400000,916040000,
"21/03/2022 08:25:00",760,5,79,80,80,80,68,58,71,59,61,49,41370000,41560000,40950000,41490000,28620000,1095000000,1073000000,1169500000,1098500000,915940000,
"21/03/2022 08:30:00",734,5,79,80,80,80,68,58,70,59,60,49,41370000,41560000,40950000,41490000,28620000,1094900000,1073100000,1169400000,1098600000,915940000,
"21/03/2022 08:35:00",736,5,80,80,80,80,68,58,70,59,60,49,41370000,41570000,40980000,41500000,28760000,1095200000,1073200000,1170100000,1098600000,920350000,
"21/03/2022 08:40:00",770,5,81,80,80,80,68,58,71,59,61,49,41360000,41560000,40970000,41490000,28630000,1094900000,1073100000,1170000000,1098400000,916040000,
"21/03/2022 08:45:00",783,5,80,80,80,80,68,59,71,59,61,50,41370000,41560000,40970000,41500000,28620000,1095000000,1073100000,1170400000,1098700000,915940000,
"21/03/2022 08:50:00",755,5,81,80,80,80,68,59,70,59,60,49,41360000,41550000,40950000,41490000,28760000,1094800000,1072900000,1169500000,1098500000,920440000,
"21/03/2022 08:55:00",785,5,79,80,80,80,68,58,71,59,61,49,41360000,41560000,40980000,41490000,28630000,1094800000,1073100000,1170400000,1098500000,916040000,
"21/03/2022 09:00:00",744,5,81,80,80,80,68,58,70,59,61,49,41370000,41550000,40960000,41490000,28760000,1095000000,1072900000,1169800000,1098400000,920440000,
"21/03/2022 09:05:00",747,5,81,80,81,80,68,58,70,59,61,49,41370000,41560000,40950000,41500000,28630000,1095100000,1073100000,1169500000,1098800000,916040000,
"21/03/2022 09:10:00",740,5,80,80,80,80,68,59,70,59,60,50,41360000,41560000,40980000,41490000,28620000,1094800000,1073100000,1170100000,1098500000,915940000,
"21/03/2022 09:15:00",739,5,79,80,80,80,68,58,70,59,60,49,41370000,41560000,40970000,41490000,28620000,1095300000,1073100000,1170000000,1098500000,915940000,
"21/03/2022 09:20:00",763,5,81,80,80,80,68,58,71,59,61,49,41350000,41560000,40970000,41490000,28620000,1094600000,1073100000,1169800000,1098400000,915940000,
"21/03/2022 09:25:00",736,5,81,80,80,80,68,58,70,59,60,49,41370000,41560000,40980000,41490000,28630000,1095000000,1073100000,1170200000,1098500000,916040000,
"21/03/2022 09:30:00",788,5,80,80,80,80,68,59,71,59,61,49,41370000,41550000,40970000,41490000,28620000,1095000000,1072900000,1170200000,1098600000,915940000,
"21/03/2022 09:35:00",735,5,81,80,80,80,68,58,70,59,60,49,41370000,41560000,40990000,41490000,28620000,1095100000,1073000000,1170800000,1098600000,915940000,
"21/03/2022 09:40:00",740,5,80,80,80,80,68,58,70,59,60,49,41360000,41560000,40950000,41500000,28620000,1094800000,1073200000,1169300000,1098600000,915940000,
"21/03/2022 09:45:00",779,5,81,80,80,80,68,59,71,59,61,49,41360000,41570000,40960000,41490000,28620000,1094800000,1073200000,1169900000,1098500000,915940000,
"21/03/2022 09:50:00",790,5,79,79,80,80,68,59,71,59,61,49,41360000,41570000,40960000,41490000,28620000,1094800000,1073200000,1169900000,1098500000,915940000,
"21/03/2022 09:55:00",768,5,79,80,80,80,68,58,71,59,61,50,41370000,41570000,40940000,41490000,28620000,1095000000,1073200000,1169400000,1098600000,915940000,
"21/03/2022 10:00:00",751,5,80,80,80,80,68,58,70,59,61,49,41360000,41560000,40970000,41490000,28620000,1095000000,1073100000,1170100000,1098600000,915940000,
"21/03/2022 10:05:00",735,5,80,80,80,80,68,58,70,59,61,50,41370000,41550000,40960000,41490000,28620000,1095000000,1072900000,1169500000,1098300000,915940000,
"21/03/2022 10:10:00",738,5,81,80,80,80,68,58,71,59,60,49,41360000,41570000,40990000,41500000,28760000,1094800000,1073200000,1170500000,1098600000,920350000,
"21/03/2022 10:15:00",782,5,81,80,80,80,68,58,72,59,61,50,41370000,41560000,40990000,41490000,28760000,1095200000,1073100000,1170500000,1098500000,920350000,
"21/03/2022 10:20:00",764,5,80,80,80,80,68,59,70,59,61,49,41370000,41560000,40970000,41490000,28620000,1094900000,1073000000,1169800000,1098400000,915940000,
"21/03/2022 10:25:00",773,5,80,80,80,80,68,58,71,59,61,50,41370000,41560000,40970000,41490000,28620000,1095000000,1073100000,1170100000,1098500000,915940000,
"21/03/2022 10:30:00",737,5,81,80,81,80,68,58,70,59,61,49,41370000,41560000,40990000,41490000,28620000,1095000000,1073100000,1170600000,1098600000,915940000,
"21/03/2022 10:35:00",736,5,80,80,80,80,68,58,70,59,60,49,41360000,41570000,40940000,41500000,28620000,1094700000,1073200000,1169100000,1098800000,915940000,
"21/03/2022 10:40:00",735,5,81,80,80,80,68,58,70,59,60,50,41360000,41550000,40970000,41490000,28630000,1094700000,1072800000,1170100000,1098500000,916040000,
"21/03/2022 10:45:00",736,5,81,80,80,80,68,58,70,59,60,49,41360000,41550000,40950000,41490000,28760000,1094800000,1073000000,1169400000,1098500000,920350000,
"21/03/2022 10:50:00",736,5,80,80,80,80,68,58,70,59,61,49,41360000,41560000,40950000,41490000,28620000,1094900000,1073000000,1169400000,1098400000,915940000,
"21/03/2022 10:55:00",723,5,81,80,80,80,68,58,70,59,60,49,41350000,41560000,40970000,41480000,28620000,1094500000,1073000000,1169800000,1098300000,915940000,
"21/03/2022 11:00:00",790,5,80,80,79,80,68,59,71,59,61,49,41360000,41560000,40960000,41500000,28620000,1094800000,1073000000,1169800000,1098600000,915940000,
"21/03/2022 11:05:00",737,5,80,80,80,80,68,58,70,59,60,49,41380000,41560000,40970000,41500000,28620000,1095400000,1073000000,1169900000,1098600000,915940000,
"21/03/2022 11:10:00",737,5,80,80,80,80,68,58,70,59,60,49,41370000,41560000,40970000,41490000,28620000,1094900000,1073000000,1170100000,1098600000,915940000,
"21/03/2022 11:15:00",790,5,79,80,80,80,68,59,71,60,61,49,41370000,41560000,40960000,41500000,28760000,1095000000,1073000000,1169500000,1098600000,920350000,
"21/03/2022 11:20:00",735,5,81,80,80,80,68,58,70,59,60,49,41360000,41560000,40970000,41490000,28620000,1095000000,1073000000,1170200000,1098400000,915940000,
"21/03/2022 11:25:00",736,5,80,80,79,80,68,58,70,59,60,49,41370000,41560000,40980000,41490000,28620000,1095000000,1073200000,1170200000,1098500000,915940000,
"21/03/2022 11:30:00",791,5,81,80,80,80,68,59,71,59,61,50,41370000,41560000,40960000,41490000,28620000,1095000000,1073000000,1169700000,1098500000,915940000,
"21/03/2022 11:35:00",735,5,79,80,80,80,68,58,70,59,60,49,41360000,41560000,40960000,41490000,28620000,1094800000,1073100000,1170000000,1098500000,915940000,
"21/03/2022 11:40:00",792,5,80,80,80,80,68,59,71,59,61,49,41360000,41560000,40980000,41490000,28620000,1094900000,1073100000,1170400000,1098600000,915940000,
"21/03/2022 11:45:00",737,5,80,80,80,80,68,58,70,59,61,50,41370000,41560000,40950000,41490000,28620000,1095000000,1073000000,1169500000,1098500000,915940000,
"21/03/2022 11:50:00",791,5,80,80,80,80,68,59,71,60,61,50,41380000,41560000,40970000,41500000,28620000,1095400000,1073000000,1170000000,1098600000,915940000,
"21/03/2022 11:55:00",788,5,80,80,80,80,68,59,72,60,61,49,41360000,41550000,40950000,41480000,28620000,1094800000,1072900000,1169600000,1098300000,915940000,
"21/03/2022 12:00:00",743,5,80,80,80,80,68,59,71,59,61,49,41360000,41560000,40980000,41490000,28630000,1094900000,1073100000,1170300000,1098500000,916040000,
"21/03/2022 12:05:00",738,5,80,80,80,80,68,58,71,59,61,49,41360000,41560000,40990000,41490000,28620000,1094800000,1072900000,1170500000,1098600000,915940000,
"21/03/2022 12:10:00",774,5,80,80,80,80,68,59,71,59,61,49,41360000,41560000,40970000,41490000,28620000,1094700000,1073000000,1170000000,1098300000,915940000,
"21/03/2022 12:15:00",737,5,79,80,80,80,68,58,70,59,61,49,41360000,41570000,40970000,41490000,28620000,1094900000,1073200000,1169900000,1098400000,915940000,
"21/03/2022 12:20:00",737,5,80,80,80,80,68,58,70,59,61,50,41380000,41570000,40980000,41500000,28620000,1095300000,1073300000,1170500000,1098600000,915940000,
"21/03/2022 12:25:00",736,5,80,80,81,80,68,58,70,59,60,49,41360000,41560000,40960000,41490000,28620000,1094900000,1073200000,1169700000,1098400000,915940000,
"21/03/2022 12:30:00",755,5,80,80,80,80,68,59,71,59,61,49,41370000,41560000,40970000,41500000,28620000,1095300000,1073100000,1170000000,1098700000,915940000,
"21/03/2022 12:35:00",737,5,79,80,80,80,68,58,70,59,60,49,41360000,41560000,40970000,41500000,28620000,1094900000,1073000000,1170100000,1098700000,915940000,
"21/03/2022 12:40:00",736,5,79,80,80,80,68,58,71,59,61,49,41360000,41560000,40950000,41500000,28620000,1094800000,1073100000,1169800000,1098600000,915940000,
"21/03/2022 12:45:00",737,5,80,80,80,80,68,58,70,59,60,50,41370000,41560000,40990000,41490000,28620000,1094900000,1073000000,1170500000,1098500000,915940000,
"21/03/2022 12:50:00",740,5,81,80,80,80,68,58,70,59,61,50,41370000,41550000,40980000,41490000,28620000,1095200000,1072900000,1170300000,1098500000,915940000,
"21/03/2022 12:55:00",780,5,80,80,80,80,68,59,71,59,61,49,41370000,41560000,40960000,41480000,28630000,1095000000,1073000000,1169500000,1098300000,916040000,
"21/03/2022 13:00:00",216,"-",79,80,80,80,68,33,36,33,35,35,0,0,0,0,0,0,0,0,0,0,
"21/03/2022 13:05:00",712,5,81,80,80,80,68,53,63,52,52,47,40600000,40680000,40670000,40640000,29040000,1069000000,1044400000,1044200000,1070200000,933560000,
"21/03/2022 13:10:00",790,5,80,80,80,80,68,59,71,59,61,49,41450000,41530000,41540000,41500000,28900000,1097200000,1072100000,1072500000,1098800000,924840000,
"21/03/2022 13:15:00",736,5,80,80,80,80,68,59,71,55,61,50,41510000,41570000,40570000,41550000,28900000,1099200000,1073500000,669006000000,1100500000,924840000,
"21/03/2022 13:20:00",743,5,81,80,80,80,68,58,70,59,61,49,41530000,41550000,41550000,41570000,28900000,1099900000,1072900000,1072600000,1101200000,924840000,
"21/03/2022 13:25:00",756,5,80,80,80,80,68,59,71,59,61,50,41530000,41560000,41550000,41570000,28900000,1099900000,1073100000,1072900000,1101100000,924840000,
"21/03/2022 13:30:00",733,5,81,80,80,80,68,58,70,59,61,49,41530000,41560000,41550000,41570000,28900000,1100000000,1073100000,1072700000,1101200000,924840000,
"21/03/2022 13:35:00",734,5,81,80,80,80,68,58,70,59,61,50,41530000,41570000,41550000,41570000,29180000,1099900000,1073400000,1072700000,1101200000,933650000,
"21/03/2022 13:40:00",755,5,80,80,80,80,68,59,71,59,61,49,41530000,41570000,41550000,41570000,28900000,1099900000,1073400000,1072700000,1101100000,924840000,
"21/03/2022 13:45:00",742,"-",80,80,80,80,68,58,70,59,61,50,0,0,0,0,0,0,0,0,0,0,
"21/03/2022 13:50:00",761,5,81,80,80,80,68,49,58,45,46,45,21990000,22010000,22020000,21990000,28900000,0,0,0,0,924750000,
"21/03/2022 13:55:00",761,5,80,80,80,80,68,58,70,57,59,49,41440000,41490000,41480000,41500000,28620000,1096900000,1098400000,905820000,1098900000,915940000,
"21/03/2022 14:00:00",782,5,80,80,79,80,68,59,72,58,61,50,41500000,41550000,41530000,41580000,28900000,1098900000,1100300000,907230000,1101200000,924750000,
"21/03/2022 14:05:00",744,5,80,80,80,80,68,59,71,58,60,50,41530000,41570000,41570000,41530000,28900000,1099800000,1101100000,908370000,1099700000,924840000,
"21/03/2022 14:10:00",784,5,79,80,80,80,68,59,71,58,60,49,41470000,41570000,41590000,41480000,28900000,1097800000,1100900000,908680000,1098000000,924750000,
"21/03/2022 14:15:00",728,5,80,80,80,80,68,58,70,58,60,50,41490000,41560000,41570000,41500000,28900000,1098600000,1100900000,908330000,1098800000,924840000,
"21/03/2022 14:20:00",786,5,81,80,80,80,68,59,72,59,61,50,41480000,41570000,41560000,41500000,28900000,1098400000,1101000000,908310000,1098900000,924750000,
"21/03/2022 14:25:00",785,5,80,80,80,80,68,59,72,59,61,50,41490000,41570000,41580000,41510000,28900000,1098500000,1101000000,908470000,1099000000,924750000,
"21/03/2022 14:30:00",729,5,80,80,80,80,68,59,71,58,60,50,41490000,41560000,41610000,41510000,28900000,1098600000,1100700000,909150000,1098900000,924840000,
"21/03/2022 14:35:00",780,5,79,80,80,80,68,59,72,58,61,50,41490000,41560000,41590000,41500000,28900000,1098700000,1100900000,908730000,1098900000,924750000,
"21/03/2022 14:40:00",765,5,81,79,80,80,68,59,72,58,61,50,41480000,41570000,41590000,41510000,28900000,1098300000,1101000000,908760000,1099000000,924840000,
"21/03/2022 14:45:00",729,5,80,80,80,80,68,58,70,58,60,50,41490000,41580000,41590000,41510000,28900000,1098400000,1101200000,908680000,1099000000,924840000,
"21/03/2022 14:50:00",787,5,79,80,80,80,68,59,72,59,61,50,41490000,41570000,41600000,41500000,28900000,1098700000,1101000000,908840000,1099000000,924840000,
"21/03/2022 14:55:00",786,5,80,79,80,80,68,59,72,59,61,50,41480000,41570000,41580000,41510000,28900000,1098400000,1101100000,908610000,1099000000,924750000,
"21/03/2022 15:00:00",730,5,79,80,80,80,68,59,70,58,61,49,41490000,41560000,41580000,41500000,28900000,1098600000,1100900000,908650000,1098800000,924750000,
"21/03/2022 15:05:00",729,5,81,80,80,80,68,59,71,58,61,50,41490000,41560000,41590000,41500000,28620000,1098600000,1100900000,908770000,1098800000,915940000,
"21/03/2022 15:10:00",728,5,81,80,80,80,68,58,71,58,61,49,41490000,41560000,41570000,41500000,28760000,1098500000,1100900000,908390000,1098800000,920440000,
"21/03/2022 15:15:00",785,5,80,79,80,80,68,60,72,59,61,50,41490000,41570000,41570000,41500000,28900000,1098500000,1101000000,908270000,1098800000,924750000,
"21/03/2022 15:20:00",731,5,80,80,80,80,68,59,71,58,60,50,41490000,41560000,41580000,41510000,28900000,1098700000,1100900000,908630000,1099000000,924840000,
"21/03/2022 15:25:00",787,5,81,80,80,80,68,60,72,59,61,50,41480000,41570000,41590000,41510000,28900000,1098400000,1101000000,908780000,1099000000,924750000,
"21/03/2022 15:30:00",785,5,79,80,79,80,68,59,72,59,61,50,41490000,41570000,41580000,41510000,28900000,1098500000,1101100000,908590000,1099100000,924750000,
"21/03/2022 15:35:00",730,5,80,80,80,80,68,58,71,58,61,49,41500000,41570000,41590000,41500000,28900000,1098700000,1101000000,908730000,1098900000,924750000,
"21/03/2022 15:40:00",785,5,79,80,80,80,68,59,72,59,61,49,41490000,41570000,41590000,41500000,28900000,1098600000,1101000000,908880000,1098800000,924750000,
"21/03/2022 15:45:00",730,5,79,80,80,80,68,59,71,58,61,50,41490000,41570000,41590000,41510000,28900000,1098600000,1101100000,908700000,1099000000,924750000,
"21/03/2022 15:50:00",787,5,80,80,80,80,68,59,72,59,61,49,41480000,41580000,41570000,41500000,28900000,1098200000,1101300000,908230000,1098900000,924750000,
"21/03/2022 15:55:00",775,5,79,80,80,80,68,59,71,59,61,50,41480000,41560000,41570000,41510000,28900000,1098300000,1101000000,908450000,1099100000,924750000,
"21/03/2022 16:00:00",730,5,81,80,80,80,68,59,71,58,61,49,41490000,41570000,41590000,41510000,28900000,1098500000,1101000000,908630000,1099200000,924750000,
"21/03/2022 16:05:00",786,5,80,80,80,80,68,59,72,58,61,49,41490000,41580000,41580000,41510000,28900000,1098600000,1101200000,908390000,1099100000,924750000,
"21/03/2022 16:10:00",787,5,80,80,80,80,68,59,72,59,61,50,41490000,41560000,41570000,41500000,28900000,1098500000,1100800000,908530000,1098800000,924750000,
"21/03/2022 16:15:00",730,5,80,80,80,80,68,59,70,58,61,50,41480000,41570000,41580000,41500000,28900000,1098300000,1101000000,908470000,1098800000,924750000,
"21/03/2022 16:20:00",729,5,80,80,80,80,68,59,70,58,61,50,41490000,41560000,41580000,41500000,28900000,1098700000,1100900000,908610000,1098800000,924750000,
"21/03/2022 16:25:00",734,5,80,80,80,80,68,59,71,58,61,50,41490000,41560000,41580000,41500000,28900000,1098500000,1100900000,908470000,1098700000,924750000,
"21/03/2022 16:30:00",730,5,79,80,80,80,68,59,70,58,61,50,41480000,41570000,41580000,41510000,28900000,1098400000,1101200000,908630000,1099000000,924750000,
"21/03/2022 16:35:00",786,5,80,79,80,80,68,59,72,59,61,49,41500000,41560000,41590000,41490000,28900000,1098700000,1100800000,908770000,1098700000,924750000,
"21/03/2022 16:40:00",730,5,80,80,80,80,68,59,70,58,60,50,41490000,41560000,41580000,41500000,28900000,1098600000,1100900000,908590000,1098900000,924750000,
"21/03/2022 16:45:00",729,5,80,80,80,80,68,59,71,58,60,50,41490000,41570000,41580000,41500000,28900000,1098500000,1101000000,908720000,1098900000,924750000,
"21/03/2022 16:50:00",738,5,80,80,80,80,68,59,71,58,60,50,41490000,41570000,41590000,41500000,28900000,1098600000,1101000000,908790000,1098900000,924750000,
"21/03/2022 16:55:00",730,5,79,80,80,80,68,59,70,58,61,50,41490000,41560000,41570000,41510000,28900000,1098700000,1100900000,908340000,1099000000,924750000,
"21/03/2022 17:00:00",787,5,81,80,80,80,68,59,72,59,61,50,41490000,41560000,41580000,41500000,28900000,1098500000,1100800000,908350000,1098700000,924750000,
"21/03/2022 17:10:38","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
