"time","power","units","fan 0","fan 1","fan 2","fan 3","fan 4","temp 0","temp 1","temp 2","temp 3","temp 4","Unit 1 ethash H/s","Unit 2 ethash H/s","Unit 3 ethash H/s","Unit 4 ethash H/s","Unit 5 ethash H/s",
"21/03/2022 12:40:00",352,5,60,60,60,60,60,46,53,47,45,41,28990000,30660000,28060000,28990000,28990000,
"21/03/2022 12:45:00",352,5,60,60,60,60,60,45,54,47,45,41,28990000,30650000,28050000,28990000,28990000,
"21/03/2022 12:50:00",351,5,60,60,60,60,60,46,54,47,45,41,28990000,30660000,28050000,28990000,28990000,
"21/03/2022 12:55:00",352,5,60,60,60,60,60,46,53,47,45,41,28980000,30660000,28050000,28990000,28990000,
"21/03/2022 13:00:00",352,5,60,60,60,60,60,46,53,47,45,41,28980000,30660000,28050000,28990000,28990000,
"21/03/2022 13:05:00",352,5,60,60,60,60,60,46,54,47,45,41,28980000,30650000,28050000,28990000,28980000,
"21/03/2022 13:10:00",352,5,60,60,60,60,60,46,54,47,45,42,28980000,30650000,28050000,28990000,28990000,
"21/03/2022 13:15:00",352,5,60,60,60,60,60,46,54,47,45,41,28990000,30660000,28050000,28990000,28990000,
"21/03/2022 13:20:00",352,5,60,60,60,60,60,46,54,47,45,41,28980000,30660000,28050000,28990000,28990000,
"21/03/2022 13:25:00",352,5,60,60,60,60,60,46,54,47,45,42,28980000,30650000,28050000,28990000,28980000,
"21/03/2022 13:30:00",353,5,60,60,60,60,60,46,54,47,45,42,28980000,30650000,28060000,28980000,28980000,
"21/03/2022 13:35:00",352,5,60,60,60,60,60,46,54,47,46,41,28990000,30660000,28050000,28990000,28990000,
"21/03/2022 13:40:00",351,5,60,60,60,60,60,46,54,47,45,41,28990000,30660000,28050000,28990000,28990000,
"21/03/2022 13:45:00",351,5,60,60,60,60,60,46,54,47,45,41,28990000,30660000,28060000,28990000,28990000,
"21/03/2022 13:50:00",353,5,60,60,60,60,60,46,54,47,46,42,28980000,30660000,28050000,28990000,28990000,
"21/03/2022 13:55:00",352,5,60,60,60,60,60,46,54,47,45,41,28980000,30660000,28050000,28990000,28980000,
"21/03/2022 14:00:00",352,5,60,60,60,60,60,46,54,47,45,41,28980000,30660000,28050000,28990000,28990000,
"21/03/2022 14:05:00",352,5,60,60,60,60,60,46,54,47,45,42,28990000,30660000,28050000,28990000,28990000,
"21/03/2022 14:10:00",352,5,60,60,60,60,60,46,54,47,46,42,28990000,30660000,28060000,28990000,28990000,
"21/03/2022 14:15:00",350,5,60,60,60,60,60,47,54,48,46,42,28980000,30660000,28060000,28990000,28990000,
"21/03/2022 14:20:00",351,5,60,60,60,60,60,47,55,48,46,43,28980000,30650000,28050000,28980000,28980000,
"21/03/2022 14:25:00",352,5,60,60,60,60,60,47,55,48,46,43,28980000,30660000,28050000,28990000,28990000,
"21/03/2022 14:30:00",353,5,60,60,60,60,60,48,55,48,46,43,28980000,30660000,28050000,28990000,28990000,
"21/03/2022 14:35:00",352,5,60,60,60,60,60,48,56,49,47,43,28980000,30650000,28050000,28990000,28980000,
"21/03/2022 14:40:00",351,5,60,60,60,60,60,48,56,49,48,44,28980000,30650000,28050000,28980000,28980000,
"21/03/2022 14:45:00",352,5,60,60,60,60,60,49,57,49,48,44,28980000,30650000,28050000,28980000,28980000,
"21/03/2022 14:50:00",353,5,60,60,60,60,60,48,57,49,49,44,28980000,30650000,28050000,28990000,28980000,
"21/03/2022 14:55:00",352,5,60,60,60,60,60,49,58,50,49,45,28980000,30650000,28050000,28990000,28980000,
"21/03/2022 15:00:00",352,5,60,60,60,60,60,50,58,50,49,45,28980000,30650000,28050000,28980000,28980000,
"21/03/2022 15:05:00",353,5,60,60,60,60,60,50,58,50,49,46,28990000,30660000,28050000,28990000,28990000,
"21/03/2022 15:10:00",352,5,60,60,60,60,60,50,59,51,49,46,28980000,30660000,28050000,28980000,28980000,
"21/03/2022 15:15:00",353,5,60,60,60,60,60,50,59,51,50,47,28980000,30660000,28050000,28990000,28990000,
"21/03/2022 15:20:00",353,5,60,60,60,60,60,51,59,51,49,46,28980000,30650000,28050000,28990000,28980000,
"21/03/2022 15:25:00",352,5,60,60,60,60,60,50,59,51,50,46,28980000,30660000,28050000,28990000,28990000,
"21/03/2022 15:30:00",352,5,60,60,60,60,60,50,59,51,50,46,28990000,30660000,28050000,28990000,28990000,
"21/03/2022 15:35:00",351,5,60,60,60,60,60,50,59,51,49,46,28980000,30650000,28050000,28980000,28980000,
"21/03/2022 15:40:00",353,5,60,60,60,60,60,51,59,51,50,46,28980000,30650000,28050000,28990000,28980000,
"21/03/2022 15:45:00",352,5,60,60,60,60,60,51,59,51,50,47,28990000,30660000,28050000,28990000,28990000,
"21/03/2022 15:50:00",353,5,60,60,60,60,60,51,59,51,50,46,28990000,30660000,28050000,28990000,28990000,
"21/03/2022 15:55:00",353,5,60,60,60,60,60,51,59,51,50,46,28990000,30660000,28060000,28990000,28990000,
"21/03/2022 16:00:00",352,5,60,60,60,60,60,51,59,51,50,46,28990000,30660000,28060000,28990000,28990000,
"21/03/2022 16:05:00",352,5,60,60,60,60,60,51,60,51,50,46,28980000,30650000,28050000,28990000,28980000,
"21/03/2022 16:10:00",352,5,60,60,60,60,60,50,59,51,49,46,28990000,30660000,28050000,28990000,28990000,
"21/03/2022 16:15:00",353,5,60,60,60,60,60,51,60,51,50,46,28980000,30660000,28050000,28990000,28990000,
"21/03/2022 16:20:00",353,5,60,60,60,60,60,51,60,51,50,46,28990000,30660000,28060000,28990000,28990000,
"21/03/2022 16:25:00",354,5,60,60,60,60,60,51,60,51,50,46,28980000,30650000,28050000,28980000,28980000,
"21/03/2022 16:30:00",354,5,60,60,60,60,60,51,60,52,51,47,28980000,30650000,28050000,28990000,28980000,
"21/03/2022 16:35:00",353,5,60,60,60,60,60,51,60,51,50,46,28980000,30660000,28050000,28990000,28980000,
"21/03/2022 16:40:00",353,5,60,60,60,60,60,51,60,52,50,46,28980000,30660000,28050000,28990000,28990000,
"21/03/2022 16:45:00",354,5,60,60,60,60,60,51,60,51,50,47,28980000,30650000,28050000,28980000,28980000,
"21/03/2022 16:50:00",353,5,60,60,60,60,60,51,60,51,50,46,28990000,30660000,28060000,28990000,28990000,
"21/03/2022 16:55:00",353,5,60,60,60,60,60,51,60,52,50,47,28980000,30650000,28050000,28990000,28980000,
"21/03/2022 17:00:00",354,5,60,60,60,60,60,51,60,51,50,47,28980000,30660000,28050000,28990000,28990000,
"21/03/2022 17:10:40","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21/03/2022 17:15:40","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
