"time","power","units","fan 0","fan 1","fan 2","fan 3","fan 4","fan 5","fan 6","fan 7","fan 8","fan 9","fan 10","temp 0","temp 1","temp 2","temp 3","temp 4","temp 5","temp 6","temp 7","temp 8","temp 9","temp 10","Unit 1 ethash H/s","Unit 2 ethash H/s","Unit 3 ethash H/s","Unit 4 ethash H/s","Unit 5 ethash H/s","Unit 6 ethash H/s","Unit 7 ethash H/s","Unit 8 ethash H/s","Unit 9 ethash H/s","Unit 10 ethash H/s","Unit 11 ethash H/s",
"21/03/2022 14:30:00",1034,11,45,51,60,50,80,60,50,60,60,80,39,59,54,54,46,59,48,52,61,54,58,51,23975702,30853517,32812905,24398738,23737605,25250541,25482166,29519798,43745459,25602599,31552996,
"21/03/2022 14:35:00",1029,11,46,52,60,50,80,60,50,60,60,80,39,58,54,54,47,59,48,52,61,54,58,52,23971622,30891705,32815766,24381467,23743981,25258852,25483673,29709826,43745457,25603358,31553887,
"21/03/2022 14:40:00",1030,11,46,52,60,50,80,60,50,60,60,80,40,59,55,54,47,59,48,53,62,55,59,52,23974341,30893539,32806246,24351827,23739020,25248277,25480659,29496393,43736574,25511603,31549432,
"21/03/2022 14:45:00",1032,11,46,52,60,50,80,60,50,60,60,80,40,59,55,54,47,59,49,53,62,55,59,52,23975020,30899945,32811954,24364928,23718493,25252056,25482166,29477360,43744189,25513111,31553888,
"21/03/2022 14:50:00",1032,11,47,53,60,50,80,60,50,60,60,80,40,60,55,55,48,60,49,53,62,56,59,53,23977742,30908188,32814813,24358030,23718478,25254319,25479905,29605254,43744186,25511602,31551216,
"21/03/2022 14:55:00",1036,11,47,53,60,50,80,60,50,60,60,80,41,60,55,56,48,60,50,53,63,56,60,53,23967206,30908191,32812906,24304412,23714244,25252808,25483674,29587565,43745456,25513867,31553887,
"21/03/2022 15:00:00",1037,11,48,53,60,50,80,60,50,60,60,80,41,60,56,56,49,61,50,54,63,56,60,53,23968220,30912771,32813858,24307845,23708574,25252807,25482166,29329699,43747998,25517647,31554780,
"21/03/2022 15:05:00",1038,11,48,53,60,50,80,60,50,60,60,80,41,60,56,56,49,61,50,54,63,56,60,53,23964442,30914611,32814812,24310583,23718478,25250543,25479151,29454690,43746728,25513113,31552999,
"21/03/2022 15:10:00",1044,11,48,54,60,50,80,60,50,60,60,80,42,60,55,57,49,61,50,54,64,57,61,53,23963804,30920106,32813859,24291400,23708572,25249796,25476890,29421393,43745457,25511600,31553887,
"21/03/2022 15:15:00",1039,11,49,54,60,50,80,60,50,60,60,80,42,60,56,57,49,61,50,55,64,57,61,54,23968217,30909126,32811952,24294834,23702920,25253563,25473125,29405663,43742915,25508579,31553887,
"21/03/2022 15:20:00",1039,11,49,54,60,50,80,60,50,60,60,80,42,60,56,57,50,62,51,55,64,57,61,54,23953671,30901778,32808144,24262684,23697268,25252053,25475383,29415945,43749269,25510090,31553000,
"21/03/2022 15:25:00",1038,11,49,54,60,50,80,60,50,60,60,80,42,61,56,57,50,62,51,55,64,57,61,54,23964138,30900863,32810998,24253811,23690916,25252807,25478397,29244074,43745457,25511601,31554779,
"21/03/2022 15:30:00",1034,11,49,54,60,50,80,60,50,60,60,80,42,61,56,57,50,62,51,55,64,57,61,54,23965203,30918278,32810999,24270858,23689505,25246773,25479905,29266983,43744187,25511602,31548541,
"21/03/2022 15:35:00",1038,11,49,54,60,50,80,60,50,60,60,80,42,61,56,58,50,62,51,55,64,57,61,54,23957988,30912772,32808149,24278378,23694442,25256586,25476137,29266155,43745457,25517647,31553889,
"21/03/2022 15:40:00",1036,11,49,54,60,50,80,59,50,60,60,80,42,61,56,57,50,62,51,55,64,57,62,54,23964819,30916436,32814811,24275643,23688089,25255074,25482920,29355240,43749268,25515380,31555669,
"21/03/2022 15:45:00",1038,11,49,54,60,50,80,60,50,60,60,80,42,61,56,58,50,62,51,55,64,57,61,54,23960551,30905487,32813859,24277694,23683150,25242239,25477644,29279433,43750540,25510845,31554779,
"21/03/2022 15:50:00",1044,11,49,55,60,50,80,60,50,60,60,80,42,61,56,58,50,62,51,55,64,57,61,54,23966859,30923771,32815765,24277702,23681737,25256585,25482166,29248194,43748000,25513867,31557453,
"21/03/2022 15:55:00",1039,11,50,55,60,50,80,60,50,60,60,80,42,61,56,58,50,63,51,56,64,57,61,54,23956075,30928362,32814811,24280435,23671869,25251298,25479904,29243194,43747997,25513869,31552107,
"21/03/2022 16:00:00",1039,11,50,55,60,50,80,60,50,60,60,80,42,61,56,58,50,63,51,56,64,57,61,54,23962783,30935699,32813860,24277690,23672575,25249045,25480659,29314744,43750540,25509339,31557453,
"21/03/2022 16:05:00",1045,11,50,55,60,50,80,60,50,60,60,80,42,61,56,58,51,63,52,56,64,57,62,54,23951895,30925605,32803423,24281801,23676098,25246767,25338994,29228498,43742915,25511601,31558344,
"21/03/2022 16:10:00",1038,11,50,55,60,50,80,60,50,60,60,80,42,61,57,58,50,63,51,56,64,57,61,54,23962101,30922879,32815765,24275651,23676097,25251296,25344207,29146073,43747998,25513111,31553889,
"21/03/2022 16:15:00",1039,11,50,55,60,50,80,60,50,60,60,80,42,61,57,58,50,63,51,56,64,58,61,54,23956752,30929276,32802441,24279061,23672571,25243751,25350175,29484658,43740395,25509334,31543214,
"21/03/2022 16:20:00",1041,11,50,55,60,50,80,60,50,60,60,80,42,61,57,59,51,63,52,56,64,58,62,54,23964523,30951318,32811951,24242176,23662715,25257341,25347191,29246603,43742917,25508579,31556561,
"21/03/2022 16:25:00",1037,11,50,55,60,50,80,60,50,60,60,80,42,62,57,59,51,63,52,56,64,58,62,54,23951029,30948554,32800545,24274275,23665528,25254318,25347191,29355223,43747997,25509335,31546768,
"21/03/2022 16:30:00",1042,11,50,55,60,50,80,60,50,60,60,80,43,61,57,59,51,62,52,56,65,58,62,54,23947937,30938452,32811951,24273593,23666230,25254320,25344952,29323729,43747998,25508579,31553888,
"21/03/2022 16:35:00",1041,11,50,55,60,50,80,60,50,60,60,80,43,61,57,58,51,63,52,56,64,58,62,54,23968898,30947635,32813858,24261984,23659899,25242249,25346443,29274372,43745457,25509334,31551216,
"21/03/2022 16:40:00",1041,11,50,55,60,50,81,60,50,60,60,80,42,62,57,59,51,62,52,56,64,58,61,54,23952610,30929278,32807186,24263356,23656376,25246010,25339732,29344431,43732755,25498763,31544979,
"21/03/2022 16:45:00",1039,11,50,55,60,50,80,60,50,60,60,80,42,62,57,59,51,63,52,56,64,58,62,54,23956923,30929274,32811952,24266766,23659189,25249786,25344952,29420675,43741644,25504802,31548542,
"21/03/2022 16:50:00",1042,11,50,55,60,50,80,60,50,60,60,80,43,61,57,58,51,63,52,56,64,58,61,54,23966858,30932028,32810047,24268803,23667641,25251297,25344951,29500016,43740375,25508578,31551214,
"21/03/2022 16:55:00",1041,11,50,55,60,50,80,60,50,60,60,80,42,61,57,58,51,62,52,56,64,58,61,54,23960740,30929275,32814811,24265392,23664827,25252807,25343460,29369479,43747998,25510845,31554778,
"21/03/2022 17:00:00",1043,11,49,55,60,50,80,60,50,60,60,80,43,61,56,58,51,62,52,56,64,58,62,54,23968605,30936618,32814811,24283851,23677519,25253565,25344952,29365092,43745456,25510846,31557452,
"21/03/2022 17:10:38","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21/03/2022 17:15:38","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
